data-cut-off-date,web-posting-date,aesi-category,aesi,pfizer-events,pfizer-bivalent-events,moderna-events,moderna-bivalent-BA1-events,moderna-bivalent-BA.4/5-events,cov-azc-events,janssen-events,Novavax-events,unspecified-events,total-events,pfizer-rate,moderna-rate,moderna-bivalent-BA1-rate,moderna-bivalent-BA.4/5-rate,cov-azc-rate,Janssen-rate,total-rate
2022-01-28,2022-02-04,All AESI categories,TOTAL,3638,,1387,,,676,15,,32,5737,7.02,6.43,,,22.81,,7.56
2022-02-04,2022-02-11,Auto-immune diseases,Guillain-Barré Syndrome,54,,25,,,39,0,,0,118,0.10,0.11,,,1.40,,0.15
2022-02-04,2022-02-11,Auto-immune diseases,Thrombocytopenia (low blood platelets),145,,62,,,120,1,,1,329,0.28,0.28,,,4.30,,0.42
2022-02-04,2022-02-11,Auto-immune diseases,Subtotal n (%),199,,87,,,159,1,,1,447,0.38,0.40,,,5.69,,0.58
2022-02-04,2022-02-11,Cardiovascular system,Cardiac arrest,21,,14,,,6,0,,0,41,0.04,0.06,,,N/A,,0.05
2022-02-04,2022-02-11,Cardiovascular system,Cardiac failure,25,,15,,,4,0,,1,45,0.05,0.07,,,N/A,,0.06
2022-02-04,2022-02-11,Cardiovascular system,Myocardial infarction (heart attack),74,,21,,,7,0,,3,105,0.14,0.10,,,N/A,,0.14
2022-02-04,2022-02-11,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart),1104,,594,,,30,1,,5,1734,2.10,2.70,,,1.07,,2.24
2022-02-04,2022-02-11,Cardiovascular system,Subtotal n (%),1224,,644,,,47,1,,9,1925,2.33,2.93,,,1.68,,2.49
2022-02-04,2022-02-11,Circulatory system,Cerebral venous (sinus) thrombosis,4,,3,,,12,0,,0,19,N/A,N/A,,,0.43,,0.02
2022-02-04,2022-02-11,Circulatory system,Cerebral thrombosis ,6,,3,,,1,0,,0,10,N/A,N/A,,,N/A,,0.01
2022-02-04,2022-02-11,Circulatory system,Cutaneous vasculitis,19,,8,,,8,0,,0,35,0.04,N/A,,,N/A,,0.05
2022-02-04,2022-02-11,Circulatory system,Deep vein thrombosis,158,,63,,,64,0,,0,285,0.30,0.29,,,2.29,,0.37
2022-02-04,2022-02-11,Circulatory system,Embolism,5,,4,,,7,0,,0,16,N/A,N/A,,,N/A,,0.02
2022-02-04,2022-02-11,Circulatory system,Haemorrhage (bleeding),38,,14,,,9,0,,3,64,0.07,0.06,,,N/A,,0.08
2022-02-04,2022-02-11,Circulatory system,Pulmonary embolism,209,,85,,,120,0,,1,415,0.40,0.39,,,4.29,,0.54
2022-02-04,2022-02-11,Circulatory system,Thrombosis (blood clot),153,,34,,,85,0,,2,274,0.29,0.15,,,3.04,,0.35
2022-02-04,2022-02-11,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets),25,,11,,,71,0,,0,107,0.05,0.05,,,2.54,,0.14
2022-02-04,2022-02-11,Circulatory system,Subtotal n (%),617,,225,,,377,0,,6,1225,1.17,1.02,,,13.49,,1.58
2022-02-04,2022-02-11,Hepato-gastrointestinal and renal system,Acute kidney injury,31,,17,,,6,0,,0,54,0.06,0.08,,,N/A,,0.07
2022-02-04,2022-02-11,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),11,,4,,,1,0,,0,16,0.02,N/A,,,N/A,,0.02
2022-02-04,2022-02-11,Hepato-gastrointestinal and renal system,Liver injury,23,,10,,,3,0,,0,36,0.04,0.05,,,N/A,,0.05
2022-02-04,2022-02-11,Hepato-gastrointestinal and renal system,Subtotal n (%),65,,31,,,10,0,,0,106,0.12,0.14,,,0.36,,0.14
2022-02-04,2022-02-11,Nerves and central nervous system,Bell's Palsy/facial paralysis*,555,,188,,,54,0,,1,798,1.06,0.85,,,1.93,,1.03
2022-02-04,2022-02-11,Nerves and central nervous system,Cerebrovascular accident (stroke),116,,45,,,35,0,,3,199,0.22,0.20,,,1.25,,0.26
2022-02-04,2022-02-11,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),27,,11,,,6,0,,0,44,0.05,0.05,,,N/A,,0.06
2022-02-04,2022-02-11,Nerves and central nervous system,Subtotal n (%),698,,244,,,95,0,,4,1041,1.33,1.11,,,3.40,,1.34
2022-02-04,2022-02-11,Other system,Anaphylaxis*,567,,166,,,27,2,,1,763,1.08,0.75,,,0.97,,0.99
2022-02-04,2022-02-11,Other system,COVID-19*,265,,11,,,1,0,,15,292,0.50,0.05,,,N/A,,0.38
2022-02-04,2022-02-11,Other system,Multisystem inflammatory syndrome,11,,1,,,0,0,,0,12,0.02,N/A,,,N/A,,0.02
2022-02-04,2022-02-11,Other system,Subtotal n (%),843,,178,,,28,2,,16,1067,1.60,0.81,,,1.00,,1.38
2022-02-04,2022-02-11,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-04,2022-02-11,Pregnancy outcomes,Spontaneous abortion,55,,12,,,1,0,,0,68,0.10,0.05,,,N/A,,0.09
2022-02-04,2022-02-11,Pregnancy outcomes,Subtotal n (%),60,,12,,,1,0,,0,73,0.11,0.05,,,N/A,,0.09
2022-02-04,2022-02-11,Respiratory system,Acute respiratory distress syndrome,3,,2,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-04,2022-02-11,Respiratory system,Subtotal n (%),3,,2,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-04,2022-02-11,"Skin and mucous membrane, bone and joints system",Chilblains,14,,5,,,1,0,,0,20,0.03,N/A,,,N/A,,0.03
2022-02-04,2022-02-11,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),26,,12,,,2,0,,0,40,0.05,0.05,,,N/A,,0.05
2022-02-04,2022-02-11,"Skin and mucous membrane, bone and joints system",Subtotal n (%),40,,17,,,3,0,,0,60,0.08,0.08,,,N/A,,0.08
2022-02-04,2022-02-11,All AESI categories,TOTAL,3749,,1440,,,720,4,,36,5949,7.14,6.55,,,25.77,,7.68
2022-02-11,2022-02-18,Auto-immune diseases,Guillain-Barré Syndrome,54,,26,,,39,0,,1,120,0.10,0.12,,,1.40,,0.15
2022-02-11,2022-02-18,Auto-immune diseases,Thrombocytopenia (low blood platelets),147,,64,,,123,1,,1,336,0.28,0.29,,,4.40,,0.43
2022-02-11,2022-02-18,Auto-immune diseases,Subtotal n (%),201,,90,,,162,1,,2,456,0.38,0.40,,,5.80,,0.58
2022-02-11,2022-02-18,Cardiovascular system,Cardiac arrest,21,,14,,,6,0,,0,41,0.04,0.06,,,N/A,,0.05
2022-02-11,2022-02-18,Cardiovascular system,Cardiac failure,25,,15,,,4,0,,1,45,0.05,0.07,,,N/A,,0.06
2022-02-11,2022-02-18,Cardiovascular system,Myocardial infarction (heart attack),72,,22,,,7,0,,3,104,0.14,0.10,,,N/A,,0.13
2022-02-11,2022-02-18,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart),1134,,604,,,31,1,,5,1775,2.13,2.70,,,1.11,,2.26
2022-02-11,2022-02-18,Cardiovascular system,Subtotal n (%),1252,,655,,,48,1,,9,1965,2.35,2.93,,,1.72,,2.50
2022-02-11,2022-02-18,Circulatory system,Cerebral venous (sinus) thrombosis,4,,3,,,12,0,,0,19,N/A,N/A,,,0.43,,0.02
2022-02-11,2022-02-18,Circulatory system,Cerebral thrombosis ,6,,3,,,1,0,,0,10,N/A,N/A,,,N/A,,0.01
2022-02-11,2022-02-18,Circulatory system,Cutaneous vasculitis,19,,8,,,8,0,,0,35,0.04,N/A,,,N/A,,0.04
2022-02-11,2022-02-18,Circulatory system,Deep vein thrombosis,161,,63,,,65,0,,0,289,0.30,0.28,,,2.33,,0.37
2022-02-11,2022-02-18,Circulatory system,Embolism,5,,4,,,7,0,,0,16,N/A,N/A,,,N/A,,0.02
2022-02-11,2022-02-18,Circulatory system,Haemorrhage (bleeding),39,,14,,,9,0,,3,65,0.07,0.06,,,N/A,,0.08
2022-02-11,2022-02-18,Circulatory system,Pulmonary embolism,209,,86,,,123,0,,1,419,0.39,0.38,,,4.40,,0.53
2022-02-11,2022-02-18,Circulatory system,Thrombosis (blood clot),162,,39,,,87,0,,2,290,0.30,0.17,,,3.11,,0.37
2022-02-11,2022-02-18,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets),27,,12,,,71,0,,0,110,0.05,0.05,,,2.54,,0.14
2022-02-11,2022-02-18,Circulatory system,Subtotal n (%),632,,232,,,383,0,,6,1253,1.19,1.04,,,13.70,,1.58
2022-02-11,2022-02-18,Hepato-gastrointestinal and renal system,Acute kidney injury,32,,17,,,6,0,,0,55,0.06,0.08,,,N/A,,0.07
2022-02-11,2022-02-18,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),11,,4,,,1,0,,0,16,0.02,N/A,,,N/A,,0.02
2022-02-11,2022-02-18,Hepato-gastrointestinal and renal system,Liver injury,23,,10,,,3,0,,0,36,0.04,0.04,,,N/A,,0.05
2022-02-11,2022-02-18,Hepato-gastrointestinal and renal system,Subtotal n (%),66,,31,,,10,0,,0,107,0.12,0.14,,,0.36,,0.14
2022-02-11,2022-02-18,Nerves and central nervous system,Bell's Palsy/facial paralysis*,565,,190,,,54,0,,1,810,1.06,0.85,,,1.93,,1.03
2022-02-11,2022-02-18,Nerves and central nervous system,Cerebrovascular accident (stroke),118,,45,,,35,0,,3,201,0.22,0.20,,,1.25,,0.26
2022-02-11,2022-02-18,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),13,,6,,,1,0,,0,20,0.02,N/A,,,N/A,,0.03
2022-02-11,2022-02-18,Nerves and central nervous system,Subtotal n (%),696,,241,,,90,0,,4,1031,1.31,1.08,,,3.22,,1.31
2022-02-11,2022-02-18,Other system,Anaphylaxis*,572,,171,,,27,3,,1,774,1.07,0.76,,,0.97,,0.99
2022-02-11,2022-02-18,Other system,COVID-19*,294,,11,,,2,0,,16,323,0.55,0.05,,,N/A,,0.41
2022-02-11,2022-02-18,Other system,Multisystem inflammatory syndrome,11,,1,,,0,0,,0,12,0.02,N/A,,,N/A,,0.02
2022-02-11,2022-02-18,Other system,Subtotal n (%),877,,183,,,29,3,,17,1109,1.65,0.82,,,1.04,,1.41
2022-02-11,2022-02-18,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-11,2022-02-18,Pregnancy outcomes,Spontaneous abortion,57,,12,,,1,0,,0,70,0.11,0.05,,,N/A,,0.09
2022-02-11,2022-02-18,Pregnancy outcomes,Subtotal n (%),62,,12,,,1,0,,0,75,0.12,0.05,,,N/A,,0.10
2022-02-11,2022-02-18,Respiratory system,Acute respiratory distress syndrome,3,,2,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-11,2022-02-18,Respiratory system,Subtotal n (%),3,,2,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-11,2022-02-18,"Skin and mucous membrane, bone and joints system",Chilblains,18,,5,,,2,0,,0,25,0.03,N/A,,,N/A,,0.03
2022-02-11,2022-02-18,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),26,,13,,,2,0,,0,41,0.05,0.06,,,N/A,,0.05
2022-02-11,2022-02-18,"Skin and mucous membrane, bone and joints system",Subtotal n (%),44,,18,,,4,0,,0,66,0.08,0.08,,,N/A,,0.08
2022-02-11,2022-02-18,All AESI categories,TOTAL,3833,,1464,,,727,5,,38,6067,7.20,6.55,,,26.01,,7.72
2022-02-18,2022-02-25,Auto-immune diseases,Guillain-Barré Syndrome,54,,27,,,39,0,,1,121,0.10,0.12,,,1.40,,0.15
2022-02-18,2022-02-25,Auto-immune diseases,Thrombocytopenia (low blood platelets),120,,47,,,81,1,,1,250,0.22,0.21,,,2.90,,0.32
2022-02-18,2022-02-25,Auto-immune diseases,Subtotal n (%),174,,74,,,120,1,,2,371,0.32,0.33,,,4.29,,0.47
2022-02-18,2022-02-25,Cardiovascular system,Cardiac arrest,21,,14,,,6,0,,0,41,0.04,0.06,,,N/A,,0.05
2022-02-18,2022-02-25,Cardiovascular system,Cardiac failure,25,,15,,,4,0,,1,45,0.05,0.07,,,N/A,,0.06
2022-02-18,2022-02-25,Cardiovascular system,Myocardial infarction (heart attack),73,,21,,,6,0,,3,103,0.14,0.09,,,N/A,,0.13
2022-02-18,2022-02-25,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart),1151,,618,,,31,1,,5,1806,2.14,2.74,,,1.11,,2.28
2022-02-18,2022-02-25,Cardiovascular system,Subtotal n (%),1270,,668,,,47,1,,9,1995,2.36,2.96,,,1.68,,2.51
2022-02-18,2022-02-25,Circulatory system,Cerebral venous (sinus) thrombosis,5,,3,,,12,0,,0,20,N/A,N/A,,,0.43,,0.03
2022-02-18,2022-02-25,Circulatory system,Cerebral thrombosis ,6,,3,,,1,0,,0,10,N/A,N/A,,,N/A,,0.01
2022-02-18,2022-02-25,Circulatory system,Cutaneous vasculitis,19,,8,,,8,0,,0,35,0.04,N/A,,,N/A,,0.04
2022-02-18,2022-02-25,Circulatory system,Deep vein thrombosis,161,,63,,,65,0,,0,289,0.30,0.28,,,2.33,,0.36
2022-02-18,2022-02-25,Circulatory system,Embolism,5,,4,,,7,0,,0,16,N/A,N/A,,,N/A,,0.02
2022-02-18,2022-02-25,Circulatory system,Haemorrhage (bleeding),39,,14,,,10,0,,3,66,0.07,0.06,,,0.36,,0.08
2022-02-18,2022-02-25,Circulatory system,Pulmonary embolism,213,,87,,,124,0,,0,424,0.40,0.39,,,4.44,,0.53
2022-02-18,2022-02-25,Circulatory system,Thrombosis (blood clot),82,,120,,,87,0,,2,291,0.15,0.53,,,3.11,,0.37
2022-02-18,2022-02-25,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets),27,,12,,,71,0,,0,110,0.05,0.05,,,2.54,,0.14
2022-02-18,2022-02-25,Circulatory system,Subtotal n (%),557,,314,,,385,0,,5,1261,1.03,1.39,,,13.77,,1.59
2022-02-18,2022-02-25,Hepato-gastrointestinal and renal system,Acute kidney injury,32,,18,,,6,0,,0,56,0.06,0.08,,,N/A,,0.07
2022-02-18,2022-02-25,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),12,,4,,,1,0,,0,17,0.02,N/A,,,N/A,,0.02
2022-02-18,2022-02-25,Hepato-gastrointestinal and renal system,Liver injury,24,,11,,,3,0,,0,38,0.04,0.05,,,N/A,,0.05
2022-02-18,2022-02-25,Hepato-gastrointestinal and renal system,Subtotal n (%),68,,33,,,10,0,,0,111,0.13,0.15,,,0.36,,0.14
2022-02-18,2022-02-25,Nerves and central nervous system,Bell's Palsy/facial paralysis*,572,,197,,,55,0,,1,825,1.06,0.87,,,1.97,,1.04
2022-02-18,2022-02-25,Nerves and central nervous system,Cerebrovascular accident (stroke),121,,46,,,35,0,,3,205,0.22,0.20,,,1.25,,0.26
2022-02-18,2022-02-25,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),8,,5,,,0,0,,0,13,N/A,N/A,,,N/A,,0.02
2022-02-18,2022-02-25,Nerves and central nervous system,Subtotal n (%),701,,248,,,90,0,,4,1043,1.30,1.10,,,3.22,,1.31
2022-02-18,2022-02-25,Other system,Anaphylaxis*,579,,173,,,28,3,,1,784,1.08,0.77,,,1.00,,0.99
2022-02-18,2022-02-25,Other system,COVID-19*,310,,14,,,2,0,,17,343,0.58,0.06,,,N/A,,0.43
2022-02-18,2022-02-25,Other system,Multisystem inflammatory syndrome,12,,1,,,0,0,,0,13,0.02,N/A,,,N/A,,0.02
2022-02-18,2022-02-25,Other system,Subtotal n (%),901,,188,,,30,3,,18,1140,1.67,0.84,,,1.07,,1.44
2022-02-18,2022-02-25,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-18,2022-02-25,Pregnancy outcomes,Spontaneous abortion,57,,12,,,1,0,,0,70,0.11,0.05,,,N/A,,0.09
2022-02-18,2022-02-25,Pregnancy outcomes,Subtotal n (%),62,,12,,,1,0,,0,75,0.12,0.05,,,N/A,,0.09
2022-02-18,2022-02-25,Respiratory system,Acute respiratory distress syndrome,3,,2,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-18,2022-02-25,Respiratory system,Subtotal n (%),3,,2,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-18,2022-02-25,"Skin and mucous membrane, bone and joints system",Chilblains,18,,5,,,2,0,,0,25,0.03,N/A,,,N/A,,0.03
2022-02-18,2022-02-25,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),26,,13,,,2,0,,0,41,0.05,0.06,,,N/A,,0.05
2022-02-18,2022-02-25,"Skin and mucous membrane, bone and joints system",Subtotal n (%),44,,18,,,4,0,,0,66,0.08,0.08,,,N/A,,0.08
2022-02-18,2022-02-25,All AESI categories,TOTAL,3780,,1557,,,687,5,,38,6067,7.02,6.89,,,24.57,,7.65
2022-02-25,2022-03-04,Auto-immune diseases,Guillain-Barré Syndrome,55,,27,,,39,0,,1,122,0.10,0.12,,,1.39,,0.15
2022-02-25,2022-03-04,Auto-immune diseases,Thrombocytopenia (low blood platelets),120,,47,,,81,1,,1,250,0.22,0.21,,,2.90,,0.31
2022-02-25,2022-03-04,Auto-immune diseases,Subtotal n (%),175,,74,,,120,1,,2,372,0.32,0.33,,,4.29,,0.47
2022-02-25,2022-03-04,Cardiovascular system,Cardiac arrest,21,,14,,,6,0,,0,41,0.04,0.06,,,N/A,,0.05
2022-02-25,2022-03-04,Cardiovascular system,Cardiac failure,25,,16,,,4,0,,1,46,0.05,0.07,,,N/A,,0.06
2022-02-25,2022-03-04,Cardiovascular system,Myocardial infarction (heart attack),73,,21,,,6,1,,3,104,0.13,0.09,,,N/A,,0.13
2022-02-25,2022-03-04,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart),1178,,641,,,32,1,,5,1857,2.17,2.82,,,1.14,,2.32
2022-02-25,2022-03-04,Cardiovascular system,Subtotal n (%),1297,,692,,,48,2,,9,2048,2.39,3.04,,,1.72,,2.56
2022-02-25,2022-03-04,Circulatory system,Cerebral venous (sinus) thrombosis,5,,3,,,12,0,,0,20,N/A,N/A,,,0.43,,0.03
2022-02-25,2022-03-04,Circulatory system,Cerebral thrombosis ,6,,3,,,1,0,,0,10,N/A,N/A,,,N/A,,0.01
2022-02-25,2022-03-04,Circulatory system,Cutaneous vasculitis,19,,8,,,8,0,,0,35,0.04,N/A,,,N/A,,0.04
2022-02-25,2022-03-04,Circulatory system,Deep vein thrombosis,167,,65,,,65,0,,0,297,0.31,0.29,,,2.32,,0.37
2022-02-25,2022-03-04,Circulatory system,Embolism,5,,4,,,7,0,,0,16,N/A,N/A,,,N/A,,0.02
2022-02-25,2022-03-04,Circulatory system,Haemorrhage (bleeding),40,,14,,,10,0,,3,67,0.07,0.06,,,0.36,,0.08
2022-02-25,2022-03-04,Circulatory system,Pulmonary embolism,217,,89,,,125,1,,0,432,0.40,0.39,,,4.47,,0.54
2022-02-25,2022-03-04,Circulatory system,Thrombosis (blood clot),166,,41,,,87,0,,2,296,0.31,0.18,,,3.11,,0.37
2022-02-25,2022-03-04,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets),27,,12,,,69,0,,0,108,0.05,0.05,,,2.47,,0.14
2022-02-25,2022-03-04,Circulatory system,Subtotal n (%),652,,239,,,384,1,,5,1281,1.20,1.05,,,13.73,,1.60
2022-02-25,2022-03-04,Hepato-gastrointestinal and renal system,Acute kidney injury,32,,19,,,6,0,,0,57,0.06,0.08,,,N/A,,0.07
2022-02-25,2022-03-04,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),12,,4,,,1,0,,0,17,0.02,N/A,,,N/A,,0.02
2022-02-25,2022-03-04,Hepato-gastrointestinal and renal system,Liver injury,24,,11,,,3,0,,0,38,0.04,0.05,,,N/A,,0.05
2022-02-25,2022-03-04,Hepato-gastrointestinal and renal system,Subtotal n (%),68,,34,,,10,0,,0,112,0.13,0.15,,,0.36,,0.14
2022-02-25,2022-03-04,Nerves and central nervous system,Bell's Palsy/facial paralysis*,578,,201,,,55,0,,0,834,1.06,0.88,,,1.97,,1.04
2022-02-25,2022-03-04,Nerves and central nervous system,Cerebrovascular accident (stroke),123,,49,,,36,0,,4,212,0.23,0.22,,,1.29,,0.27
2022-02-25,2022-03-04,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),8,,5,,,0,0,,0,13,N/A,N/A,,,N/A,,0.02
2022-02-25,2022-03-04,Nerves and central nervous system,Subtotal n (%),709,,255,,,91,0,,4,1059,1.31,1.12,,,3.25,,1.32
2022-02-25,2022-03-04,Other system,Anaphylaxis*,581,,175,,,28,3,,1,788,1.07,0.77,,,1.00,,0.99
2022-02-25,2022-03-04,Other system,COVID-19*,319,,16,,,2,3,,17,357,0.59,0.07,,,N/A,,0.45
2022-02-25,2022-03-04,Other system,Multisystem inflammatory syndrome,12,,1,,,0,0,,0,13,0.02,N/A,,,N/A,,0.02
2022-02-25,2022-03-04,Other system,Subtotal n (%),912,,192,,,30,6,,18,1158,1.68,0.84,,,1.07,,1.45
2022-02-25,2022-03-04,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-25,2022-03-04,Pregnancy outcomes,Spontaneous abortion,58,,12,,,1,0,,0,71,0.11,0.05,,,N/A,,0.09
2022-02-25,2022-03-04,Pregnancy outcomes,Subtotal n (%),63,,12,,,1,0,,0,76,0.12,0.05,,,N/A,,0.10
2022-02-25,2022-03-04,Respiratory system,Acute respiratory distress syndrome,3,,2,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-25,2022-03-04,Respiratory system,Subtotal n (%),3,,2,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-02-25,2022-03-04,"Skin and mucous membrane, bone and joints system",Chilblains,18,,5,,,2,0,,0,25,0.03,N/A,,,N/A,,0.03
2022-02-25,2022-03-04,"Skin and mucous membrane, bone and joints system",Erythema multiforme (immune skin reaction),27,,13,,,2,0,,0,42,0.05,0.06,,,N/A,,0.05
2022-02-25,2022-03-04,"Skin and mucous membrane, bone and joints system",Subtotal n (%),45,,18,,,4,0,,0,67,0.08,0.08,,,N/A,,0.08
2022-02-25,2022-03-04,All AESI categories,TOTAL,3924,,1518,,,688,10,,38,6178,7.23,6.68,,,24.60,,7.73
2022-03-04,2022-03-11,Auto-immune diseases,Guillain-Barré Syndrome,56,,27,,,39,0,,1,123,0.10,0.12,,,1.39,,0.15
2022-03-04,2022-03-11,Auto-immune diseases,Thrombocytopenia (low blood platelets),125,,48,,,81,1,,1,256,0.23,0.21,,,2.90,,0.32
2022-03-04,2022-03-11,Auto-immune diseases,Subtotal n (%),181,,75,,,120,1,,2,379,0.33,0.33,,,4.29,,0.47
2022-03-04,2022-03-11,Cardiovascular system,Cardiac arrest,21,,15,,,6,0,,0,42,0.04,0.07,,,N/A,,0.05
2022-03-04,2022-03-11,Cardiovascular system,Cardiac failure,26,,16,,,4,0,,1,47,0.05,0.07,,,N/A,,0.06
2022-03-04,2022-03-11,Cardiovascular system,Myocardial infarction (heart attack),74,,21,,,6,1,,3,105,0.14,0.09,,,N/A,,0.13
2022-03-04,2022-03-11,Cardiovascular system,Myocarditis/Pericarditis (inflammation of the heart muscle and lining around the heart),1192,,656,,,32,1,,5,1886,2.18,2.88,,,1.14,,2.35
2022-03-04,2022-03-11,Cardiovascular system,Subtotal n (%),1313,,708,,,48,2,,9,2051,2.41,3.10,,,1.72,,2.55
2022-03-04,2022-03-11,Circulatory system,Cerebral venous (sinus) thrombosis,5,,3,,,12,0,,0,20,N/A,N/A,,,0.43,,0.02
2022-03-04,2022-03-11,Circulatory system,Cerebral thrombosis ,6,,3,,,1,0,,0,10,N/A,N/A,,,N/A,,0.01
2022-03-04,2022-03-11,Circulatory system,Cutaneous vasculitis,21,,8,,,8,0,,0,37,0.04,N/A,,,N/A,,0.05
2022-03-04,2022-03-11,Circulatory system,Deep vein thrombosis,168,,66,,,66,0,,0,300,0.31,0.29,,,2.36,,0.37
2022-03-04,2022-03-11,Circulatory system,Embolism,5,,4,,,7,0,,0,16,N/A,N/A,,,N/A,,0.02
2022-03-04,2022-03-11,Circulatory system,Haemorrhage (bleeding),40,,14,,,10,0,,3,67,0.07,0.06,,,0.36,,0.08
2022-03-04,2022-03-11,Circulatory system,Pulmonary embolism,221,,91,,,126,1,,0,439,0.40,0.40,,,4.51,,0.55
2022-03-04,2022-03-11,Circulatory system,Thrombosis (blood clot),169,,41,,,87,0,,2,299,0.31,0.18,,,3.11,,0.37
2022-03-04,2022-03-11,Circulatory system,Thrombosis with thrombocytopenia syndrome (blood clot with low platelets),27,,13,,,68,0,,0,108,0.05,0.06,,,2.43,,0.13
2022-03-04,2022-03-11,Circulatory system,Subtotal n (%),662,,243,,,385,1,,5,1296,1.21,1.07,,,13.77,,1.61
2022-03-04,2022-03-11,Hepato-gastrointestinal and renal system,Acute kidney injury,32,,19,,,6,0,,0,57,0.06,0.08,,,N/A,,0.07
2022-03-04,2022-03-11,Hepato-gastrointestinal and renal system,Glomerulonephritis (kidney inflammation) and nephrotic syndrome (kidney disorder),12,,5,,,1,0,,0,18,0.02,N/A,,,N/A,,0.02
2022-03-04,2022-03-11,Hepato-gastrointestinal and renal system,Liver injury,24,,11,,,3,0,,0,38,0.04,0.05,,,N/A,,0.05
2022-03-04,2022-03-11,Hepato-gastrointestinal and renal system,Subtotal n (%),68,,35,,,10,0,,0,113,0.12,0.15,,,0.36,,0.14
2022-03-04,2022-03-11,Nerves and central nervous system,Bell's Palsy/facial paralysis*,584,,206,,,55,0,,0,845,1.07,0.90,,,1.97,,1.05
2022-03-04,2022-03-11,Nerves and central nervous system,Cerebrovascular accident (stroke),124,,53,,,36,0,,4,217,0.23,0.23,,,1.29,,0.27
2022-03-04,2022-03-11,Nerves and central nervous system,Transverse myelitis (inflammation of spinal cord),8,,5,,,0,0,,0,13,N/A,N/A,,,N/A,,0.02
2022-03-04,2022-03-11,Nerves and central nervous system,Subtotal n (%),716,,264,,,91,0,,4,1075,1.31,1.16,,,3.25,,1.34
2022-03-04,2022-03-11,Other system,Anaphylaxis*,584,,179,,,28,3,,1,795,1.07,0.78,,,1.00,,0.99
2022-03-04,2022-03-11,Other system,COVID-19*,330,,18,,,2,3,,17,370,0.60,0.08,,,N/A,,0.46
2022-03-04,2022-03-11,Other system,Multisystem inflammatory syndrome,12,,1,,,0,0,,0,13,0.02,N/A,,,N/A,,0.02
2022-03-04,2022-03-11,Other system,Subtotal n (%),926,,198,,,30,6,,18,1178,1.70,0.87,,,1.07,,1.47
2022-03-04,2022-03-11,Pregnancy outcomes,Fetal growth restriction,5,,0,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-03-04,2022-03-11,Pregnancy outcomes,Spontaneous abortion,59,,13,,,1,0,,0,73,0.11,0.06,,,N/A,,0.09
2022-03-04,2022-03-11,Pregnancy outcomes,Subtotal n (%),64,,13,,,1,0,,0,78,0.12,0.06,,,N/A,,0.10
2022-03-04,2022-03-11,Respiratory system,Acute respiratory distress syndrome,3,,2,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
2022-03-04,2022-03-11,Respiratory system,Subtotal n (%),3,,2,,,0,0,,0,5,N/A,N/A,,,N/A,,N/A
